"","doc_id","sentence_id","entity","entity_type"
"1901","text32",13,"Reagan","PERSON"
"1902","text32",13,"second","ORDINAL"
"1903","text32",14,"Democratic","NORP"
"1904","text32",14,"White_House","ORG"
"1905","text32",14,"Dave_Durenberger","PERSON"
"1906","text32",14,"Republican","NORP"
"1907","text32",14,"Minnesota","GPE"
"1908","text32",14,"Republican","NORP"
"1909","text32",14,"the_Intelligence_Committee","ORG"
"1910","text32",15,"Durenberger","PERSON"
"1911","text32",16,"Senate","ORG"
"1912","text32",16,"the_White_House","ORG"
"1913","text33",2,"yesterday","DATE"
"1914","text33",2,"Stanley_M._Friedman","PERSON"
"1915","text33",2,"Bronx_Democratic","NORP"
"1916","text33",2,"Jacqueline","PERSON"
"1917","text33",2,"New_York","GPE"
"1918","text33",2,"last_November","DATE"
"1919","text33",4,"yesterday","DATE"
"1920","text33",4,"Stanley_M._Friedman","PERSON"
"1921","text33",4,"Bronx_Democratic","NORP"
"1922","text33",4,"Jacqueline","PERSON"
"1923","text33",4,"New_York","GPE"
"1924","text33",4,"last_November","DATE"
"1925","text33",5,"yesterday","DATE"
"1926","text33",5,"Stanley_M._Friedman","PERSON"
"1927","text33",5,"Bronx_Democratic","NORP"
"1928","text33",5,"Jacqueline","PERSON"
"1929","text33",5,"New_York","GPE"
"1930","text33",5,"last_November","DATE"
"1931","text33",6,"The_Daily_News","ORG"
"1932","text33",6,"Robin_Graubard","PERSON"
"1933","text33",6,"Friedmans","NORP"
"1934","text33",6,"New_Haven","GPE"
"1935","text33",6,"Friedman","PERSON"
"1936","text33",6,"three","CARDINAL"
"1937","text33",6,"Nov._25","DATE"
"1938","text33",7,"New_Haven","GPE"
"1939","text33",7,"Friedmans","NORP"
"1940","text33",7,"third","ORDINAL"
"1941","text33",7,"Graubard","PERSON"
"1942","text33",8,"yesterday","DATE"
"1943","text33",8,"Paul_M._Foti","PERSON"
"1944","text33",8,"Superior_Court","ORG"
"1945","text33",8,"Graubard","PERSON"
"1946","text33",8,"Connecticut","GPE"
"1947","text33",9,"Friedman","PERSON"
"1948","text33",10,"New_Haven","GPE"
"1949","text33",10,"Friedman","PERSON"
"1950","text33",11,"the_New_York_City_Parking_Violations_Bureau","ORG"
"1951","text33",11,"from_1979_to_1985","DATE"
"1952","text33",12,"Whitman_Knapp","PERSON"
"1953","text33",12,"Friedman","PERSON"
"1954","text33",12,"early_March","DATE"
"1955","text34",7,"Anthony_R._Ameruso","PERSON"
"1956","text34",9,"Irwin_Rochman","PERSON"
"1957","text34",9,"Barry_M._Fallick","PERSON"
"1958","text34",10,"Stanley_M._Friedman_-_a","PERSON"
"1959","text34",10,"Abraham_D._Beame","PERSON"
"1960","text34",12,"April_6","DATE"
"1961","text34",13,"Bronx","GPE"
"1962","text34",13,"Democratic","NORP"
"1963","text34",14,"Michael_J._Lazar_-","PERSON"
"1964","text34",16,"March_2","DATE"
"1965","text34",17,"Geoffrey_G._Lindenauer","PERSON"
"1966","text34",18,"the_Parking_Violations_Bureau","ORG"
"1967","text34",20,"John_J._McLaughlin","PERSON"
"1968","text34",20,"the_Health_and_Hospitals_Corporation","ORG"
"1969","text34",21,"six_months","DATE"
"1970","text34",21,"one_year","DATE"
"1971","text34",23,"Richard_L._Rubin","PERSON"
"1972","text34",23,"Democratic","NORP"
"1973","text34",23,"Donald_R._Manes","PERSON"
"1974","text34",23,"Assembly","ORG"
"1975","text34",23,"Stanley_Fink","PERSON"
"1976","text34",23,"Monday","DATE"
"1977","text34",24,"Lester_N._Shafran_-_The","PERSON"
"1978","text34",24,"the_Parking_Violations_Bureau","ORG"
"1979","text34",24,"Friedman","PERSON"
"1980","text34",24,"Lazar","PERSON"
"1981","text34",25,"Scott_Francis","PERSON"
"1982","text34",26,"Jay_L._Turoff_-_The","PERSON"
"1983","text34",26,"the_Taxi_and_Limousine_Commission","ORG"
"1984","text34",26,"Feb._17","DATE"
"1985","text34",26,"Louis_I._Albert","PERSON"
"1986","text34",26,"Edward_M._Rappaport","PERSON"
"1987","text34",27,"Turoff","PERSON"
"1988","text34",27,"Brooklyn","GPE"
"1989","text34",28,"January_10_,_1987_,","DATE"
"1990","text34",28,"Saturday","DATE"
"1991","text34",28,"January_10_,_1987_,_Saturday","DATE"
"1992","text35",2,"last_June","DATE"
"1993","text35",2,"Koch","PERSON"
"1994","text35",2,"Victor_E._Botnick","PERSON"
"1995","text35",4,"last_June","DATE"
"1996","text35",4,"Koch","PERSON"
"1997","text35",4,"Victor_E._Botnick","PERSON"
"1998","text35",5,"last_June","DATE"
"1999","text35",5,"Koch","PERSON"
"2000","text35",5,"Victor_E._Botnick","PERSON"
"2001","text35",6,"Koch","PERSON"
"2002","text35",7,"Koch","PERSON"
"2003","text35",7,"Botnick","PERSON"
"2004","text35",8,"Koch","PERSON"
"2005","text35",8,"Thanksgiving_Day","DATE"
"2006","text35",8,"Bellevue_Hospital_Center","ORG"
"2007","text35",9,"Botnick","PERSON"
"2008","text35",9,"1986","DATE"
"2009","text35",11,"Patrick_W._McGinley","PERSON"
"2010","text35",11,"Department_of_Investigation_Commissioner","ORG"
"2011","text35",11,"Lawrence_Kieves","PERSON"
"2012","text35",11,"Business_Development","ORG"
"2013","text35",12,"Botnick","PERSON"
"2014","text35",14,"McGinley","PERSON"
"2015","text35",14,"McGinley","PERSON"
"2016","text35",14,"working_hours","TIME"
"2017","text35",15,"McGinley","PERSON"
"2018","text35",16,"Kieves","PERSON"
"2019","text35",16,"several_thousand_dollars","MONEY"
"2020","text35",18,"two","CARDINAL"
"2021","text35",18,"Botnick","PERSON"
"2022","text35",19,"Investigation_Department","ORG"
"2023","text35",19,"Peg_Breen","PERSON"
"2024","text35",19,"H.H.C._'_'","ORG"
"2025","text35",20,"Health_and_Hospitals_Corporation","ORG"
"2026","text35",21,"I_Miss_Public_Service_'","ORG"
"2027","text35",21,"three","CARDINAL"
"2028","text35",22,"McGinley","PERSON"
"2029","text35",23,"Kieves","PERSON"
"2030","text35",23,"the_Congress_Video_Group","ORG"
"2031","text35",25,"some_day","DATE"
"2032","text35",28,"Botnick","PERSON"
"2033","text35",30,"Botnick","PERSON"
"2034","text35",30,"Koch","PERSON"
"2035","text35",33,"Botnick","PERSON"
"2036","text35",34,"Ed_Koch","PERSON"
"2037","text35",35,"McGinley","PERSON"
"2038","text35",35,"Kieves","PERSON"
"2039","text35",36,"Kieves","PERSON"
"2040","text35",36,"Koch","PERSON"
"2041","text35",37,"McGinley","PERSON"
"2042","text35",37,"Koch","PERSON"
"2043","text35",39,"Botnick","PERSON"
"2044","text35",40,"Last_month","DATE"
"2045","text35",40,"Daily_News","ORG"
"2046","text35",40,"Corporation_Counsel","ORG"
"2047","text35",40,"Frederick_A._O._Schwarz_Jr.","PERSON"
"2048","text35",41,"240_hours","TIME"
"2049","text35",41,"Botnick","PERSON"
"2050","text35",43,"Botnick","PERSON"
"2051","text35",43,"Wednesday","DATE"
"2052","text36",2,"A_year","DATE"
"2053","text36",2,"1986","DATE"
"2054","text36",2,"New_York_City_'s","GPE"
"2055","text36",4,"A_year","DATE"
"2056","text36",4,"1986","DATE"
"2057","text36",4,"New_York_City_'s","GPE"
"2058","text36",5,"A_year","DATE"
"2059","text36",5,"1986","DATE"
"2060","text36",5,"New_York_City_'s","GPE"
"2061","text36",7,"the_most_11_months_old","DATE"
"2062","text36",7,"the_least_a_week_old","DATE"
"2063","text36",8,"two","CARDINAL"
"2064","text36",8,"First","ORDINAL"
"2065","text36",8,"second","ORDINAL"
"2066","text36",10,"Jersey_City","GPE"
"2067","text36",10,"New_York","GPE"
"2068","text36",12,"Parks","ORG"
"2069","text36",12,"Gordon_J._Davis","PERSON"
"2070","text36",16,"Confusion_Reigns","WORK"
"2071","text36",23,"Davis","PERSON"
"2072","text36",28,"Koch","PERSON"
"2073","text36",29,"Koch","PERSON"
"2074","text36",29,"the_years","DATE"
"2075","text36",30,"him_years_ago","DATE"
"2076","text36",32,"Koch","PERSON"
"2077","text36",35,"the_City_Council","ORG"
"2078","text36",35,"the_Board_of_Estimate","ORG"
"2079","text36",36,"the_City_Council","ORG"
"2080","text36",36,"Comptroller","PERSON"
"2081","text36",36,"five","CARDINAL"
"2082","text36",37,"the_Board_of_Estimate","ORG"
"2083","text36",39,"the_Board_of_Estimate","ORG"
"2084","text36",40,"three","CARDINAL"
"2085","text36",40,"1,191","CARDINAL"
"2086","text36",40,"February","DATE"
"2087","text36",41,"82","CARDINAL"
"2088","text36",43,"nine","CARDINAL"
"2089","text36",44,"mid_-_March","DATE"
"2090","text36",44,"23","CARDINAL"
"2091","text36",44,"City_Hall","ORG"
"2092","text36",44,"12","CARDINAL"
"2093","text36",46,"nearly_3,000","CARDINAL"
"2094","text36",48,"2,000","MONEY"
"2095","text36",49,"first","ORDINAL"
"2096","text36",49,"Jan._23","DATE"
"2097","text36",50,"Koch","PERSON"
"2098","text36",50,"the_State_Legislature","ORG"
"2099","text36",51,"the_City_Council","ORG"
"2100","text36",51,"more_than_$_3,000","MONEY"
"2101","text37",2,"Koch","PERSON"
"2102","text37",2,"New_Yorkers","NORP"
"2103","text37",2,"New_York_Times_/","ORG"
"2104","text37",4,"yearlong","CARDINAL"
"2105","text37",4,"Koch","PERSON"
"2106","text37",4,"New_Yorkers","NORP"
"2107","text37",4,"New_York_Times_/","ORG"
"2108","text37",5,"yearlong","CARDINAL"
"2109","text37",5,"Koch","PERSON"
"2110","text37",5,"New_Yorkers","NORP"
"2111","text37",5,"New_York_Times_/","ORG"
"2112","text37",6,"55_percent","PERCENT"
"2113","text37",6,"Koch","PERSON"
"2114","text37",6,"10","CARDINAL"
"2115","text37",6,"last_March","DATE"
"2116","text37",7,"his_10th_year","DATE"
"2117","text37",7,"22_percent","PERCENT"
"2118","text37",7,"last_March","DATE"
"2119","text37",7,"34_percent","PERCENT"
"2120","text37",8,"New_York_City","GPE"
"2121","text37",8,"Sunday","DATE"
"2122","text37",8,"Tuesday","DATE"
"2123","text37",8,"about_one_-_sixth","CARDINAL"
"2124","text37",8,"last_March","DATE"
"2125","text37",8,"about_one_-_eleventh","CARDINAL"
"2126","text37",9,"59_percent","PERCENT"
"2127","text37",9,"Koch","PERSON"
"2128","text37",9,"33_percent","PERCENT"
"2129","text37",9,"48_percent","PERCENT"
"2130","text37",9,"37_percent","PERCENT"
"2131","text37",10,"Fifty_-_five_percent","PERCENT"
"2132","text37",10,"New_Yorkers","NORP"
"2133","text37",10,"37_percent","PERCENT"
"2134","text37",10,"Koch","PERSON"
"2135","text37",12,"New_Yorkers","NORP"
"2136","text37",12,"January_1985","DATE"
"2137","text37",12,"11_months","DATE"
"2138","text37",12,"third","ORDINAL"
"2139","text37",14,"New_York_'s","GPE"
"2140","text37",14,"Democratic","NORP"
"2141","text37",16,"one_year_ago","DATE"
"2142","text37",16,"today","DATE"
"2143","text37",16,"Donald_R._Manes","PERSON"
"2144","text37",16,"Queens","GPE"
"2145","text37",17,"year_-_amid","DATE"
"2146","text37",17,"New_Yorkers","NORP"
"2147","text37",18,"New_Yorkers","NORP"
"2148","text37",19,"Last_March","DATE"
"2149","text37",19,"54_percent","PERCENT"
"2150","text37",19,"39_percent","PERCENT"
"2151","text37",20,"this_week","DATE"
"2152","text37",20,"minus_3","CARDINAL"
"2153","text37",21,"this_week","DATE"
"2154","text37",21,"66_percent","PERCENT"
"2155","text37",21,"New_Yorkers","NORP"
"2156","text37",21,"25_percent","PERCENT"
"2157","text37",22,"Last_March","DATE"
"2158","text37",22,"54_percent","PERCENT"
"2159","text37",22,"33_percent","PERCENT"
"2160","text37",23,"Three_-_fifths","CARDINAL"
"2161","text37",23,"New_Yorkers","NORP"
"2162","text37",23,"Koch","PERSON"
"2163","text37",24,"77_percent","PERCENT"
"2164","text37",24,"last_March","DATE"
"2165","text37",24,"59_percent","PERCENT"
"2166","text37",25,"Koch","PERSON"
"2167","text37",25,"16_percent","PERCENT"
"2168","text37",25,"last_March","DATE"
"2169","text37",25,"31_percent","PERCENT"
"2170","text37",26,"New_Yorkers","NORP"
"2171","text37",27,"Thirty_-_eight_percent","PERCENT"
"2172","text37",27,"48_percent","PERCENT"
"2173","text37",28,"17","CARDINAL"
"2174","text37",28,"last_March","DATE"
"2175","text37",28,"Manes","PERSON"
"2176","text37",30,"Borough","ORG"
"2177","text37",30,"March_13","DATE"
"2178","text37",30,"three_days","DATE"
"2179","text37",31,"Koch","PERSON"
"2180","text37",31,"the_last_year","DATE"
"2181","text37",32,"first","ORDINAL"
"2182","text37",33,"Koch","PERSON"
"2183","text37",34,"nine_years","DATE"
"2184","text37",35,"37_percent","PERCENT"
"2185","text37",36,"nine_years","DATE"
"2186","text37",37,"Koch","PERSON"
"2187","text37",38,"three_years","DATE"
"2188","text37",41,"Peter_D._Hart","PERSON"
"2189","text37",41,"Hart_Research_Associates","ORG"
"2190","text37",41,"Democratic","NORP"
"2191","text37",41,"Koch","PERSON"
"2192","text37",42,"below_40_percent","PERCENT"
"2193","text37",42,"two_years_ago","DATE"
"2194","text37",43,"Hart","PERSON"
"2195","text37",45,"Koch","PERSON"
"2196","text37",46,"Koch","PERSON"
"2197","text37",46,"61_percent","PERCENT"
"2198","text37",46,"New_Yorkers","NORP"
"2199","text37",46,"66_percent","PERCENT"
"2200","text37",46,"last_March","DATE"
"2201","text37",47,"Koch","PERSON"
"2202","text37",49,"Jenny_Damers","PERSON"
"2203","text37",49,"Queens","GPE"
"2204","text37",52,"Paul_Shklanko","PERSON"
"2205","text37",52,"24","DATE"
"2206","text37",52,"Queens","GPE"
"2207","text37",55,"Shklanko","PERSON"
"2208","text37",58,"Koch","PERSON"
"2209","text37",58,"Howard_Beach","GPE"
"2210","text37",58,"Queens","GPE"
"2211","text37",58,"three","CARDINAL"
"2212","text37",59,"39_percent","PERCENT"
"2213","text37",59,"New_Yorkers","NORP"
"2214","text37",59,"36_percent","PERCENT"
"2215","text37",60,"More_than_three_-_quarters","CARDINAL"
"2216","text37",60,"New_Yorkers","NORP"
"2217","text37",60,"Koch","PERSON"
"2218","text37",60,"18_percent","PERCENT"
"2219","text37",61,"70_percent","PERCENT"
"2220","text37",61,"Cuomo","PERSON"
"2221","text37",63,"This_New_York_Times_/_WCBS_-_TV_News_Poll","ORG"
"2222","text37",63,"Jan._4","DATE"
"2223","text37",63,"5","DATE"
"2224","text37",63,"6","CARDINAL"
"2225","text37",63,"New_York_City","GPE"
"2226","text37",64,"English","LANGUAGE"
"2227","text37",64,"Spanish","LANGUAGE"
"2228","text37",69,"19","CARDINAL"
"2229","text37",69,"20","CARDINAL"
"2230","text37",69,"no_more_than_3","CARDINAL"
"2231","text37",69,"New_Yorkers","NORP"
"2232","text37",71,"minus_4","CARDINAL"
"2233","text37",72,"minus_7","CARDINAL"
"2234","text38",2,"Donald_R._Manes","PERSON"
"2235","text38",2,"the_seven_hours","TIME"
"2236","text38",2,"first","ORDINAL"
"2237","text38",2,"a_year_ago","DATE"
"2238","text38",3,"Queens","GPE"
"2239","text38",3,"Manes","PERSON"
"2240","text38",5,"Donald_R._Manes","PERSON"
"2241","text38",5,"the_seven_hours","TIME"
"2242","text38",5,"first","ORDINAL"
"2243","text38",5,"a_year_ago","DATE"
"2244","text38",6,"Queens","GPE"
"2245","text38",6,"Manes","PERSON"
"2246","text38",7,"Donald_R._Manes","PERSON"
"2247","text38",7,"the_seven_hours","TIME"
"2248","text38",7,"first","ORDINAL"
"2249","text38",7,"a_year_ago","DATE"
"2250","text38",8,"Queens","GPE"
"2251","text38",8,"Manes","PERSON"
"2252","text38",9,"a_dozen","CARDINAL"
"2253","text38",9,"Manes","PERSON"
"2254","text38",10,"Manes","PERSON"
"2255","text38",10,"New_Haven","GPE"
"2256","text38",10,"Bronx_Democratic","NORP"
"2257","text38",10,"Stanley_M._Friedman","PERSON"
"2258","text38",10,"three","CARDINAL"
"2259","text38",13,"Peter_F._Vallone","PERSON"
"2260","text38",13,"Astoria","GPE"
"2261","text38",13,"Queens","GPE"
"2262","text38",13,"Council","ORG"
"2263","text38",13,"Manes","PERSON"
"2264","text38",13,"Friedman","PERSON"
"2265","text38",15,"John_J._Santucci","PERSON"
"2266","text38",15,"Queens","GPE"
"2267","text38",15,"five","CARDINAL"
"2268","text38",15,"Manes","PERSON"
"2269","text38",17,"Manes","PERSON"
"2270","text38",18,"three","CARDINAL"
"2271","text38",18,"Queens_Boulevard","ORG"
"2272","text38",18,"the_Kew_Gardens_Courthouse","FAC"
"2273","text38",18,"Borough_Hall","FAC"
"2274","text38",20,"Waiting_for_the_Other_Shoe_'_'","WORK"
"2275","text38",21,"Queens_Boulevard","FAC"
"2276","text38",21,"Marvyn_Kornberg","PERSON"
"2277","text38",25,"Manes","PERSON"
"2278","text38",25,"last_March","DATE"
"2279","text38",25,"Borough","GPE"
"2280","text38",25,"Claire_Shulman","PERSON"
"2281","text38",26,"this_week","DATE"
"2282","text38",27,"Republican","NORP"
"2283","text38",27,"Manes","PERSON"
"2284","text38",27,"six_years","DATE"
"2285","text38",28,"Shulman","PERSON"
"2286","text38",29,"40","CARDINAL"
"2287","text38",29,"Manes","PERSON"
"2288","text38",29,"10","CARDINAL"
"2289","text38",30,"Shulman","PERSON"
"2290","text38",31,"Manes","PERSON"
"2291","text38",31,"Shulman","PERSON"
"2292","text38",32,"Sam_Samuels","PERSON"
"2293","text38",33,"Claire","PERSON"
"2294","text38",33,"John_Sabini","PERSON"
"2295","text38",33,"Queens","GPE"
"2296","text38",33,"Democratic","NORP"
"2297","text38",33,"last_year","DATE"
"2298","text38",34,"the_Queens_party_'s","ORG"
"2299","text38",34,"Richard_L._Rubin","PERSON"
"2300","text38",34,"Manes","ORG"
"2301","text38",34,"two","CARDINAL"
"2302","text38",34,"Assembly","ORG"
"2303","text38",34,"Queens","GPE"
"2304","text38",35,"Sabini","PERSON"
"2305","text38",35,"Civil_Court","ORG"
"2306","text38",36,"Thomas_J._Manton","PERSON"
"2307","text38",36,"Queens_Democratic","NORP"
"2308","text38",37,"Manton","PERSON"
"2309","text38",37,"Manes","PERSON"
"2310","text38",39,"the_Democratic_Party","ORG"
"2311","text39",2,"one","CARDINAL"
"2312","text39",2,"the_State_Legislature_'s","ORG"
"2313","text39",2,"Assembly","ORG"
"2314","text39",2,"Mel_Miller","PERSON"
"2315","text39",4,"one","CARDINAL"
"2316","text39",4,"the_State_Legislature_'s","ORG"
"2317","text39",4,"Assembly","ORG"
"2318","text39",4,"Mel_Miller","PERSON"
"2319","text39",5,"one","CARDINAL"
"2320","text39",5,"the_State_Legislature_'s","ORG"
"2321","text39",5,"Assembly","ORG"
"2322","text39",5,"Mel_Miller","PERSON"
"2323","text39",6,"Arthur_J._Kremer","PERSON"
"2324","text39",6,"Democrat","NORP"
"2325","text39",6,"Long_Beach","GPE"
"2326","text39",6,"L.I.","GPE"
"2327","text39",6,"the_Assembly_Ways_and_Means_Committee","ORG"
"2328","text39",6,"10_years","DATE"
"2329","text39",6,"Miller","PERSON"
"2330","text39",6,"Brooklyn","GPE"
"2331","text39",6,"Democrat","NORP"
"2332","text39",6,"last_month","DATE"
"2333","text39",7,"two","CARDINAL"
"2334","text39",7,"Stanley_Steingut","PERSON"
"2335","text39",7,"Stanley_Fink","PERSON"
"2336","text39",7,"Brooklyn_Democrats","NORP"
"2337","text39",9,"Kremer","PERSON"
"2338","text39",9,"today","DATE"
"2339","text39",11,"Miller","PERSON"
"2340","text39",17,"Kremer","PERSON"
"2341","text39",18,"Miller","PERSON"
"2342","text39",18,"Alan_G._Hevesi","PERSON"
"2343","text39",18,"Queens","GPE"
"2344","text39",19,"Hevesi","PERSON"
"2345","text39",19,"one","CARDINAL"
"2346","text39",19,"Assembly","ORG"
"2347","text39",20,"Richard_N._Gottfried","PERSON"
"2348","text39",20,"Manhattan","GPE"
"2349","text39",21,"Kremer","PERSON"
"2350","text39",21,"Hevesi","PERSON"
"2351","text39",24,"Hevesi","PERSON"
"2352","text39",25,"Saul_Weprin","PERSON"
"2353","text39",25,"Democrat","NORP"
"2354","text39",25,"Queens","GPE"
"2355","text39",25,"Kremer","PERSON"
"2356","text39",25,"Ways_and_Means","ORG"
"2357","text39",25,"24,500","MONEY"
"2358","text39",25,"annual","DATE"
"2359","text39",25,"43,000","MONEY"
"2360","text39",27,"Last_year","DATE"
"2361","text39",27,"Kremer","PERSON"
"2362","text39",27,"$_1.3_million","MONEY"
"2363","text39",27,"Assembly","ORG"
"2364","text39",28,"Assembly","ORG"
"2365","text39",29,"Kremer","PERSON"
"2366","text39",33,"Weprin","PERSON"
"2367","text39",33,"Kremer","PERSON"
"2368","text39",36,"Queens","GPE"
"2369","text39",37,"Kremer","PERSON"
"2370","text39",37,"16,000","MONEY"
"2371","text39",37,"18,000","MONEY"
"2372","text39",45,"Off_Payroll_'","WORK"
"2373","text39",45,"the_Ways_and_Means_Committee","ORG"
"2374","text39",45,"Frank_Mauro","PERSON"
"2375","text39",46,"79,500","MONEY"
"2376","text39",46,"Carl_Carlucci","PERSON"
"2377","text39",46,"Brooklyn_College","ORG"
"2378","text39",46,"Miller","PERSON"
"2379","text39",47,"100","CARDINAL"
"2380","text39",48,"today","DATE"
"2381","text39",49,"Manhattan","GPE"
"2382","text39",49,"Miller","PERSON"
"2383","text39",50,"the_Codes_Committee","ORG"
"2384","text39",50,"Miller","PERSON"
"2385","text39",50,"Sheldon_Silver","PERSON"
"2386","text39",50,"Democrat","NORP"
"2387","text39",50,"Manhattan","GPE"
